clip_id,file_name,file_path,speaker_id,utterance_id,emotion_code,emotion,intensity_code,intensity,sample_rate,channels,sample_width_bytes,num_frames,duration_sec,split
1063_ITH_SAD_XX,1063_ITH_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITH_SAD_XX.wav,1063,ITH,SAD,sad,XX,unspecified,16000,1,2,36837,2.302313,train
1063_ITS_ANG_XX,1063_ITS_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_ANG_XX.wav,1063,ITS,ANG,angry,XX,unspecified,16000,1,2,27761,1.735062,train
1063_ITS_DIS_XX,1063_ITS_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_DIS_XX.wav,1063,ITS,DIS,disgust,XX,unspecified,16000,1,2,39506,2.469125,train
1063_ITS_FEA_XX,1063_ITS_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_FEA_XX.wav,1063,ITS,FEA,fear,XX,unspecified,16000,1,2,35235,2.202187,train
1063_ITS_HAP_XX,1063_ITS_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_HAP_XX.wav,1063,ITS,HAP,happy,XX,unspecified,16000,1,2,28829,1.801813,train
1063_ITS_NEU_XX,1063_ITS_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_NEU_XX.wav,1063,ITS,NEU,neutral,XX,unspecified,16000,1,2,34701,2.168813,train
1063_ITS_SAD_XX,1063_ITS_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_ITS_SAD_XX.wav,1063,ITS,SAD,sad,XX,unspecified,16000,1,2,26693,1.668313,train
1063_IWL_ANG_XX,1063_IWL_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_ANG_XX.wav,1063,IWL,ANG,angry,XX,unspecified,16000,1,2,29363,1.835187,train
1063_IWL_DIS_XX,1063_IWL_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_DIS_XX.wav,1063,IWL,DIS,disgust,XX,unspecified,16000,1,2,46446,2.902875,train
1063_IWL_FEA_XX,1063_IWL_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_FEA_XX.wav,1063,IWL,FEA,fear,XX,unspecified,16000,1,2,34701,2.168813,train
1063_IWL_HAP_XX,1063_IWL_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_HAP_XX.wav,1063,IWL,HAP,happy,XX,unspecified,16000,1,2,38972,2.43575,train
1063_IWL_NEU_XX,1063_IWL_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_NEU_XX.wav,1063,IWL,NEU,neutral,XX,unspecified,16000,1,2,35235,2.202187,train
1063_IWL_SAD_XX,1063_IWL_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWL_SAD_XX.wav,1063,IWL,SAD,sad,XX,unspecified,16000,1,2,41642,2.602625,train
1063_IWW_ANG_XX,1063_IWW_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_ANG_XX.wav,1063,IWW,ANG,angry,XX,unspecified,16000,1,2,29363,1.835187,train
1063_IWW_DIS_XX,1063_IWW_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_DIS_XX.wav,1063,IWW,DIS,disgust,XX,unspecified,16000,1,2,32566,2.035375,train
1063_IWW_FEA_XX,1063_IWW_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_FEA_XX.wav,1063,IWW,FEA,fear,XX,unspecified,16000,1,2,42175,2.635937,train
1063_IWW_HAP_XX,1063_IWW_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_HAP_XX.wav,1063,IWW,HAP,happy,XX,unspecified,16000,1,2,30430,1.901875,train
1063_IWW_NEU_XX,1063_IWW_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_NEU_XX.wav,1063,IWW,NEU,neutral,XX,unspecified,16000,1,2,31498,1.968625,train
1063_IWW_SAD_XX,1063_IWW_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_IWW_SAD_XX.wav,1063,IWW,SAD,sad,XX,unspecified,16000,1,2,31498,1.968625,train
1063_MTI_ANG_XX,1063_MTI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_ANG_XX.wav,1063,MTI,ANG,angry,XX,unspecified,16000,1,2,32566,2.035375,train
1063_MTI_DIS_XX,1063_MTI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_DIS_XX.wav,1063,MTI,DIS,disgust,XX,unspecified,16000,1,2,45379,2.836187,train
1063_MTI_FEA_XX,1063_MTI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_FEA_XX.wav,1063,MTI,FEA,fear,XX,unspecified,16000,1,2,41642,2.602625,train
1063_MTI_HAP_XX,1063_MTI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_HAP_XX.wav,1063,MTI,HAP,happy,XX,unspecified,16000,1,2,34701,2.168813,train
1063_MTI_NEU_XX,1063_MTI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_NEU_XX.wav,1063,MTI,NEU,neutral,XX,unspecified,16000,1,2,38972,2.43575,train
1063_MTI_SAD_XX,1063_MTI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_MTI_SAD_XX.wav,1063,MTI,SAD,sad,XX,unspecified,16000,1,2,44311,2.769437,train
1063_TAI_ANG_XX,1063_TAI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_ANG_XX.wav,1063,TAI,ANG,angry,XX,unspecified,16000,1,2,33100,2.06875,train
1063_TAI_DIS_XX,1063_TAI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_DIS_XX.wav,1063,TAI,DIS,disgust,XX,unspecified,16000,1,2,38438,2.402375,train
1063_TAI_FEA_XX,1063_TAI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_FEA_XX.wav,1063,TAI,FEA,fear,XX,unspecified,16000,1,2,35235,2.202187,train
1063_TAI_HAP_XX,1063_TAI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_HAP_XX.wav,1063,TAI,HAP,happy,XX,unspecified,16000,1,2,32032,2.002,train
1063_TAI_NEU_XX,1063_TAI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_NEU_XX.wav,1063,TAI,NEU,neutral,XX,unspecified,16000,1,2,39506,2.469125,train
1063_TAI_SAD_XX,1063_TAI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TAI_SAD_XX.wav,1063,TAI,SAD,sad,XX,unspecified,16000,1,2,29897,1.868562,train
1063_TIE_ANG_XX,1063_TIE_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_ANG_XX.wav,1063,TIE,ANG,angry,XX,unspecified,16000,1,2,42709,2.669313,train
1063_TIE_DIS_XX,1063_TIE_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_DIS_XX.wav,1063,TIE,DIS,disgust,XX,unspecified,16000,1,2,43243,2.702688,train
1063_TIE_FEA_XX,1063_TIE_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_FEA_XX.wav,1063,TIE,FEA,fear,XX,unspecified,16000,1,2,42709,2.669313,train
1063_TIE_HAP_XX,1063_TIE_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_HAP_XX.wav,1063,TIE,HAP,happy,XX,unspecified,16000,1,2,41642,2.602625,train
1063_TIE_NEU_XX,1063_TIE_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_NEU_XX.wav,1063,TIE,NEU,neutral,XX,unspecified,16000,1,2,44311,2.769437,train
1063_TIE_SAD_XX,1063_TIE_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TIE_SAD_XX.wav,1063,TIE,SAD,sad,XX,unspecified,16000,1,2,52319,3.269938,train
1063_TSI_ANG_XX,1063_TSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_ANG_XX.wav,1063,TSI,ANG,angry,XX,unspecified,16000,1,2,32032,2.002,train
1063_TSI_DIS_XX,1063_TSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_DIS_XX.wav,1063,TSI,DIS,disgust,XX,unspecified,16000,1,2,40574,2.535875,train
1063_TSI_FEA_XX,1063_TSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_FEA_XX.wav,1063,TSI,FEA,fear,XX,unspecified,16000,1,2,29897,1.868562,train
1063_TSI_HAP_XX,1063_TSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_HAP_XX.wav,1063,TSI,HAP,happy,XX,unspecified,16000,1,2,28295,1.768438,train
1063_TSI_NEU_XX,1063_TSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_NEU_XX.wav,1063,TSI,NEU,neutral,XX,unspecified,16000,1,2,28829,1.801813,train
1063_TSI_SAD_XX,1063_TSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_TSI_SAD_XX.wav,1063,TSI,SAD,sad,XX,unspecified,16000,1,2,30430,1.901875,train
1063_WSI_ANG_XX,1063_WSI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_ANG_XX.wav,1063,WSI,ANG,angry,XX,unspecified,16000,1,2,32032,2.002,train
1063_WSI_DIS_XX,1063_WSI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_DIS_XX.wav,1063,WSI,DIS,disgust,XX,unspecified,16000,1,2,46446,2.902875,train
1063_WSI_FEA_XX,1063_WSI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_FEA_XX.wav,1063,WSI,FEA,fear,XX,unspecified,16000,1,2,31498,1.968625,train
1063_WSI_HAP_XX,1063_WSI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_HAP_XX.wav,1063,WSI,HAP,happy,XX,unspecified,16000,1,2,33634,2.102125,train
1063_WSI_NEU_XX,1063_WSI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_NEU_XX.wav,1063,WSI,NEU,neutral,XX,unspecified,16000,1,2,37371,2.335688,train
1063_WSI_SAD_XX,1063_WSI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1063_WSI_SAD_XX.wav,1063,WSI,SAD,sad,XX,unspecified,16000,1,2,33634,2.102125,train
1064_DFA_ANG_XX,1064_DFA_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_ANG_XX.wav,1064,DFA,ANG,angry,XX,unspecified,16000,1,2,40040,2.5025,train
1064_DFA_DIS_XX,1064_DFA_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_DIS_XX.wav,1064,DFA,DIS,disgust,XX,unspecified,16000,1,2,61929,3.870563,train
1064_DFA_FEA_XX,1064_DFA_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_FEA_XX.wav,1064,DFA,FEA,fear,XX,unspecified,16000,1,2,37904,2.369,train
1064_DFA_HAP_XX,1064_DFA_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_HAP_XX.wav,1064,DFA,HAP,happy,XX,unspecified,16000,1,2,35769,2.235562,train
1064_DFA_NEU_XX,1064_DFA_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_NEU_XX.wav,1064,DFA,NEU,neutral,XX,unspecified,16000,1,2,36837,2.302313,train
1064_DFA_SAD_XX,1064_DFA_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_DFA_SAD_XX.wav,1064,DFA,SAD,sad,XX,unspecified,16000,1,2,57124,3.57025,train
1064_IEO_ANG_HI,1064_IEO_ANG_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_ANG_HI.wav,1064,IEO,ANG,angry,HI,high,16000,1,2,35769,2.235562,train
1064_IEO_ANG_LO,1064_IEO_ANG_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_ANG_LO.wav,1064,IEO,ANG,angry,LO,low,16000,1,2,37904,2.369,train
1064_IEO_ANG_MD,1064_IEO_ANG_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_ANG_MD.wav,1064,IEO,ANG,angry,MD,medium,16000,1,2,48582,3.036375,train
1064_IEO_DIS_HI,1064_IEO_DIS_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_DIS_HI.wav,1064,IEO,DIS,disgust,HI,high,16000,1,2,63530,3.970625,train
1064_IEO_DIS_LO,1064_IEO_DIS_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_DIS_LO.wav,1064,IEO,DIS,disgust,LO,low,16000,1,2,48582,3.036375,train
1064_IEO_DIS_MD,1064_IEO_DIS_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_DIS_MD.wav,1064,IEO,DIS,disgust,MD,medium,16000,1,2,65666,4.104125,train
1064_IEO_FEA_HI,1064_IEO_FEA_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_FEA_HI.wav,1064,IEO,FEA,fear,HI,high,16000,1,2,46980,2.93625,train
1064_IEO_FEA_LO,1064_IEO_FEA_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_FEA_LO.wav,1064,IEO,FEA,fear,LO,low,16000,1,2,48048,3.003,train
1064_IEO_FEA_MD,1064_IEO_FEA_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_FEA_MD.wav,1064,IEO,FEA,fear,MD,medium,16000,1,2,53920,3.37,train
1064_IEO_HAP_HI,1064_IEO_HAP_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_HAP_HI.wav,1064,IEO,HAP,happy,HI,high,16000,1,2,49650,3.103125,train
1064_IEO_HAP_LO,1064_IEO_HAP_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_HAP_LO.wav,1064,IEO,HAP,happy,LO,low,16000,1,2,35235,2.202187,train
1064_IEO_HAP_MD,1064_IEO_HAP_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_HAP_MD.wav,1064,IEO,HAP,happy,MD,medium,16000,1,2,54988,3.43675,train
1064_IEO_NEU_XX,1064_IEO_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_NEU_XX.wav,1064,IEO,NEU,neutral,XX,unspecified,16000,1,2,33634,2.102125,train
1064_IEO_SAD_HI,1064_IEO_SAD_HI.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_SAD_HI.wav,1064,IEO,SAD,sad,HI,high,16000,1,2,61929,3.870563,train
1064_IEO_SAD_LO,1064_IEO_SAD_LO.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_SAD_LO.wav,1064,IEO,SAD,sad,LO,low,16000,1,2,33634,2.102125,train
1064_IEO_SAD_MD,1064_IEO_SAD_MD.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IEO_SAD_MD.wav,1064,IEO,SAD,sad,MD,medium,16000,1,2,43777,2.736063,train
1064_IOM_ANG_XX,1064_IOM_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_ANG_XX.wav,1064,IOM,ANG,angry,XX,unspecified,16000,1,2,58725,3.670313,train
1064_IOM_DIS_XX,1064_IOM_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_DIS_XX.wav,1064,IOM,DIS,disgust,XX,unspecified,16000,1,2,77945,4.871562,train
1064_IOM_FEA_XX,1064_IOM_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_FEA_XX.wav,1064,IOM,FEA,fear,XX,unspecified,16000,1,2,46980,2.93625,train
1064_IOM_HAP_XX,1064_IOM_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_HAP_XX.wav,1064,IOM,HAP,happy,XX,unspecified,16000,1,2,45912,2.8695,train
1064_IOM_NEU_XX,1064_IOM_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_NEU_XX.wav,1064,IOM,NEU,neutral,XX,unspecified,16000,1,2,44845,2.802812,train
1064_IOM_SAD_XX,1064_IOM_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IOM_SAD_XX.wav,1064,IOM,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1064_ITH_ANG_XX,1064_ITH_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_ANG_XX.wav,1064,ITH,ANG,angry,XX,unspecified,16000,1,2,51251,3.203187,train
1064_ITH_DIS_XX,1064_ITH_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_DIS_XX.wav,1064,ITH,DIS,disgust,XX,unspecified,16000,1,2,69937,4.371062,train
1064_ITH_FEA_XX,1064_ITH_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_FEA_XX.wav,1064,ITH,FEA,fear,XX,unspecified,16000,1,2,57124,3.57025,train
1064_ITH_HAP_XX,1064_ITH_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_HAP_XX.wav,1064,ITH,HAP,happy,XX,unspecified,16000,1,2,59793,3.737062,train
1064_ITH_NEU_XX,1064_ITH_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_NEU_XX.wav,1064,ITH,NEU,neutral,XX,unspecified,16000,1,2,56056,3.5035,train
1064_ITH_SAD_XX,1064_ITH_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITH_SAD_XX.wav,1064,ITH,SAD,sad,XX,unspecified,16000,1,2,50717,3.169812,train
1064_ITS_ANG_XX,1064_ITS_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_ANG_XX.wav,1064,ITS,ANG,angry,XX,unspecified,16000,1,2,46446,2.902875,train
1064_ITS_DIS_XX,1064_ITS_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_DIS_XX.wav,1064,ITS,DIS,disgust,XX,unspecified,16000,1,2,52853,3.303313,train
1064_ITS_FEA_XX,1064_ITS_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_FEA_XX.wav,1064,ITS,FEA,fear,XX,unspecified,16000,1,2,35769,2.235562,train
1064_ITS_HAP_XX,1064_ITS_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_HAP_XX.wav,1064,ITS,HAP,happy,XX,unspecified,16000,1,2,45912,2.8695,train
1064_ITS_NEU_XX,1064_ITS_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_NEU_XX.wav,1064,ITS,NEU,neutral,XX,unspecified,16000,1,2,37371,2.335688,train
1064_ITS_SAD_XX,1064_ITS_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_ITS_SAD_XX.wav,1064,ITS,SAD,sad,XX,unspecified,16000,1,2,57658,3.603625,train
1064_IWL_ANG_XX,1064_IWL_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_ANG_XX.wav,1064,IWL,ANG,angry,XX,unspecified,16000,1,2,64598,4.037375,train
1064_IWL_DIS_XX,1064_IWL_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_DIS_XX.wav,1064,IWL,DIS,disgust,XX,unspecified,16000,1,2,46980,2.93625,train
1064_IWL_FEA_XX,1064_IWL_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_FEA_XX.wav,1064,IWL,FEA,fear,XX,unspecified,16000,1,2,61395,3.837188,train
1064_IWL_HAP_XX,1064_IWL_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_HAP_XX.wav,1064,IWL,HAP,happy,XX,unspecified,16000,1,2,41642,2.602625,train
1064_IWL_NEU_XX,1064_IWL_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_NEU_XX.wav,1064,IWL,NEU,neutral,XX,unspecified,16000,1,2,37371,2.335688,train
1064_IWL_SAD_XX,1064_IWL_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWL_SAD_XX.wav,1064,IWL,SAD,sad,XX,unspecified,16000,1,2,43243,2.702688,train
1064_IWW_ANG_XX,1064_IWW_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_ANG_XX.wav,1064,IWW,ANG,angry,XX,unspecified,16000,1,2,41642,2.602625,train
1064_IWW_DIS_XX,1064_IWW_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_DIS_XX.wav,1064,IWW,DIS,disgust,XX,unspecified,16000,1,2,61395,3.837188,train
1064_IWW_FEA_XX,1064_IWW_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_FEA_XX.wav,1064,IWW,FEA,fear,XX,unspecified,16000,1,2,30964,1.93525,train
1064_IWW_HAP_XX,1064_IWW_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_HAP_XX.wav,1064,IWW,HAP,happy,XX,unspecified,16000,1,2,57124,3.57025,train
1064_IWW_NEU_XX,1064_IWW_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_NEU_XX.wav,1064,IWW,NEU,neutral,XX,unspecified,16000,1,2,38438,2.402375,train
1064_IWW_SAD_XX,1064_IWW_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_IWW_SAD_XX.wav,1064,IWW,SAD,sad,XX,unspecified,16000,1,2,64064,4.004,train
1064_MTI_ANG_XX,1064_MTI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_ANG_XX.wav,1064,MTI,ANG,angry,XX,unspecified,16000,1,2,69937,4.371062,train
1064_MTI_DIS_XX,1064_MTI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_DIS_XX.wav,1064,MTI,DIS,disgust,XX,unspecified,16000,1,2,76877,4.804812,train
1064_MTI_FEA_XX,1064_MTI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_FEA_XX.wav,1064,MTI,FEA,fear,XX,unspecified,16000,1,2,66199,4.137437,train
1064_MTI_HAP_XX,1064_MTI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_HAP_XX.wav,1064,MTI,HAP,happy,XX,unspecified,16000,1,2,54454,3.403375,train
1064_MTI_NEU_XX,1064_MTI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_NEU_XX.wav,1064,MTI,NEU,neutral,XX,unspecified,16000,1,2,44311,2.769437,train
1064_MTI_SAD_XX,1064_MTI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_MTI_SAD_XX.wav,1064,MTI,SAD,sad,XX,unspecified,16000,1,2,62996,3.93725,train
1064_TAI_ANG_XX,1064_TAI_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_ANG_XX.wav,1064,TAI,ANG,angry,XX,unspecified,16000,1,2,52853,3.303313,train
1064_TAI_DIS_XX,1064_TAI_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_DIS_XX.wav,1064,TAI,DIS,disgust,XX,unspecified,16000,1,2,75809,4.738062,train
1064_TAI_FEA_XX,1064_TAI_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_FEA_XX.wav,1064,TAI,FEA,fear,XX,unspecified,16000,1,2,52853,3.303313,train
1064_TAI_HAP_XX,1064_TAI_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_HAP_XX.wav,1064,TAI,HAP,happy,XX,unspecified,16000,1,2,58725,3.670313,train
1064_TAI_NEU_XX,1064_TAI_NEU_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_NEU_XX.wav,1064,TAI,NEU,neutral,XX,unspecified,16000,1,2,38438,2.402375,train
1064_TAI_SAD_XX,1064_TAI_SAD_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TAI_SAD_XX.wav,1064,TAI,SAD,sad,XX,unspecified,16000,1,2,52853,3.303313,train
1064_TIE_ANG_XX,1064_TIE_ANG_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TIE_ANG_XX.wav,1064,TIE,ANG,angry,XX,unspecified,16000,1,2,52853,3.303313,train
1064_TIE_DIS_XX,1064_TIE_DIS_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TIE_DIS_XX.wav,1064,TIE,DIS,disgust,XX,unspecified,16000,1,2,67267,4.204187,train
1064_TIE_FEA_XX,1064_TIE_FEA_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TIE_FEA_XX.wav,1064,TIE,FEA,fear,XX,unspecified,16000,1,2,46446,2.902875,train
1064_TIE_HAP_XX,1064_TIE_HAP_XX.wav,/mnt/c/Desktop/Projects/speech emotion detection system/AudioWAV/1064_TIE_HAP_XX.wav,1064,TIE,HAP,happy,XX,unspecified,16000,1,2,61395,3.837188,train
